u766785611110672	[生活娱乐赛道] 冰箱消消乐——基于Web的食材保质期管理助手	https://forum.trae.cn/t/topic/25393
u3753055764615913	作业英雄-Homework Hero	https://forum.trae.cn/t/topic/25397
u913037216462496	【学习工作赛道】AI 错题本——拍照自动整理孩子的错题）	https://forum.trae.cn/t/topic/25387
用户17209	【工作赛道】AI专业招聘导师——给出相关的简历修改意见	https://forum.trae.cn/t/topic/25388
u4378707876396332	做个AI梦——整理你的奇思妙想	https://forum.trae.cn/t/topic/25389
乌里奥	【生活娱乐赛道】城市江湖——给城市分类信息添加江湖游戏的元素	https://forum.trae.cn/t/topic/25386
u2367703816356108	【社会服务+社会公益赛道】青杏智聊——AI聊天式青少年身心健康守护平台	https://forum.trae.cn/t/topic/25385
u1602442116465107	【社会服务赛道】银发伴侣——老年人智能生活助手	https://forum.trae.cn/t/topic/25384
TOT	paper_reader——会自动翻译、归类和管理文献摘录的 AI 阅读库	https://forum.trae.cn/t/topic/25383
u2772302467963396	【生活娱乐赛道】记味——让没有菜谱的味道，再次回到餐桌。	https://forum.trae.cn/t/topic/25381
u3242885360395708	StyleFit AI：基于身材数据与偏好的个性化穿搭推荐助手	https://forum.trae.cn/t/topic/25380
u2455650119206108	【学习工作赛道】数智评 (DataGauge) - DCMM数据管理能力智能评估助手	https://forum.trae.cn/t/topic/25377
u1581563712641642	AI智友——你的专属成长伙伴，在对话中遇见更强大的自己	https://forum.trae.cn/t/topic/25376
u1760777311643771	【社会服务】AI 赋能视障人士无障碍阅读 —— 让每一页文字都有声有色	https://forum.trae.cn/t/topic/25368
用户65279	【社会服务赛道 + 社会公益】父母故事库 — 让子女真正了解父母，消除代际"了解断层"	https://forum.trae.cn/t/topic/25372
u4056566293074744	 "邻里帮"用AI和移动端，让社区服务从"跑断腿"变成"点几下"，让每个居民都能被有温度、有速度、看得见地照顾。	https://forum.trae.cn/t/topic/25373
u1584838401593175	【学习工作赛道】番茄静心鱼塘——让鱼群见证你的专注时刻	https://forum.trae.cn/t/topic/25371
u2763502900493804	【学习工作赛道】Sparrow · 人类科技树——AI 驱动的智能科技史学习平台	https://forum.trae.cn/t/topic/25370
u1958648340554472	【学习工作赛道】智能课件整理助手——上传PPT/PDF，AI自动生成结构化笔记与思维导图	https://forum.trae.cn/t/topic/25369
用户61933	【学习工作赛道】心锚——为你的注意力抛下一只锚，在碎片化的洪流中，稳住航向	https://forum.trae.cn/t/topic/25367
u1722261288785104	【生活娱乐赛道】今天吃什么——根据天气+食材库存+膳食指南决策一日三餐	https://forum.trae.cn/t/topic/25366
u2121431923036460	思澜 SiLan —— 让 AI 把"发散学习"自动收敛为"个人知识系统的增量	https://forum.trae.cn/t/topic/25364
u4179673389735044	【生活娱乐赛道】家庭共享冰箱小程序 —— 一拍入库，AI 管食材	https://forum.trae.cn/t/topic/25365
u2825082999421864	【生活娱乐赛道】家庭资产记账APP —— 让每一笔存款和支出清清楚楚	https://forum.trae.cn/t/topic/25361
yq1121	z时代音乐666666	https://forum.trae.cn/t/topic/25363
u3317692420590585	【生活娱乐专区】WEB4.0 agent智能体社交平台	https://forum.trae.cn/t/topic/25360
u2591974417512615	【学习工作赛道】 声之径——AI 实时听你唱、教你怎么练的零基础唱歌教练	https://forum.trae.cn/t/topic/25362
麦卡妖秀	【学习工作赛道】AI数学图形生成——拍题自动生成图形及动画	https://forum.trae.cn/t/topic/25358
u2332533512471516	【学习工作赛道】AI下载文献与读文献——读研提效工具	https://forum.trae.cn/t/topic/25355
HowardXie	【学习工作赛道】门店新人闯关考官	https://forum.trae.cn/t/topic/25357
用户64831	【学习工作赛道】PromptForge — 提示词智能锻造工坊	https://forum.trae.cn/t/topic/25353
u2948227893570848	【社会服务赛道】邻里智联 —— 老旧小区 AI 便民共享治理一体化终端 	https://forum.trae.cn/t/topic/25354
用户64692	【生活娱乐赛道】今日宜吃——基于黄历的 AI 开运菜单生成器	https://forum.trae.cn/t/topic/25352
u2279754242458459	AI 足球战术分析师 — 让战术分析更高效	https://forum.trae.cn/t/topic/25351
u111476155354464	【学习工作赛道】Knowledge World——把学习资料变成可探索的认知地图	https://forum.trae.cn/t/topic/25350
u2637070718479252	【生活娱乐赛道】人生模拟器——预测未来或重演人生，打破平行时空	https://forum.trae.cn/t/topic/25348
u3780601612613097	【生活娱乐赛道】拼豆 AI 图案生成器——上传照片一键生成专业拼豆图案	https://forum.trae.cn/t/topic/25349
u1757477516620512	【学习工作赛道】机械AI交互——贾维斯之数据分析	https://forum.trae.cn/t/topic/25346
u3594728997132512	【生活娱乐赛道】减肥陪伴桌宠——你的专属减肥搭子	https://forum.trae.cn/t/topic/25344
u3295648815003691	【学习工作赛道】闲鱼智选 - AI驱动的闲鱼自动选品系统	https://forum.trae.cn/t/topic/25345
u1360508351691396	双娃作文小管家——搞定俩娃写作不费妈	https://forum.trae.cn/t/topic/25343
u2068659700245368	文心织梦——AI 驱动的长篇小说全链路创作工作台	https://forum.trae.cn/t/topic/25340
u212650084546092	全民风水知识文化普及计划	https://forum.trae.cn/t/topic/25341
u4140073962189639	嵌入式大模型可视化调试器	https://forum.trae.cn/t/topic/25336
u1001028381850000	【学习工作赛道】AI错题本	https://forum.trae.cn/t/topic/25335
jeson2020	【生活娱乐赛道】会场（现场）互动	https://forum.trae.cn/t/topic/25337
u000000000	智排 AutoLayout 是一款基于 AI 的一键智能排版系统，帮助用户在 3 秒内完成论文、公文、公众号文章的专业格式排版，让内容创作者告别繁琐的格式调整，专注于创作本身。	https://forum.trae.cn/t/topic/25334
用户61947	全国热门地市必吃地图	https://forum.trae.cn/t/topic/25329
0mecihuatl	【生活娱乐】星云编年史 手势次元	https://forum.trae.cn/t/topic/25328
u3235228822540635	生后娱乐赛道 +梦镜台——AI心理解梦，与内心深处的自己对话	https://forum.trae.cn/t/topic/25326
u2267629316481232	【学习工作赛道】费曼词岛 Feynword——用"讲给别人听"的方式学会四六级与考研单词	https://forum.trae.cn/t/topic/25324
u3880619080954604	【生活娱乐赛道】纸牌大乱斗——扑克牌 x 棋盘策略的创新卡牌对战游戏	https://forum.trae.cn/t/topic/25325
u766821174893632	【学习工作赛道】skill安全扫描工具 一 帮助同时降低使用skill使用安全风险	https://forum.trae.cn/t/topic/25322
社区25号村民	【学习工作赛道】中高考作文陪练	https://forum.trae.cn/t/topic/25313
u1968591545053411	【生活娱乐赛道】心理治疗室——一个让陌生人互相理解、互相治愈的匿名故事社区	https://forum.trae.cn/t/topic/25314
u490858864188539	【学习工作赛道】破壁者 WallBreaker——你的 AI 魔鬼代言人，专治"我觉得没问题"	https://forum.trae.cn/t/topic/25312
u314879729738425	AI学编程——帮助中小学生自学编程	https://forum.trae.cn/t/topic/25310
用户65166	【生活娱乐赛道】幻影皮影戏——把古老的非遗"看"变成了"玩"	https://forum.trae.cn/t/topic/25309
u3446331825467178	【学习工作赛道】论坛自动签到助手——一键托管多平台签到，让坚持不再依赖意志力	https://forum.trae.cn/t/topic/25306
用户65265	【学习工作赛道】AI 电商设计师——一人店铺的商品图与营销素材助手	https://forum.trae.cn/t/topic/25307
用户13817	【学习工作赛道】小宇宙 Web 端——在浏览器里畅听你爱的播客	https://forum.trae.cn/t/topic/25301
OrionEthan	TRAE AI创造力大赛【生活娱乐赛道】项目名称：云游四方——沉浸式文化旅游探索小程序	https://forum.trae.cn/t/topic/25303
用户66118	【学习工作赛道】AI校园办事智能问答助手（智校答）——基于RAG大模型的教务、评奖、综测一体化助手	https://forum.trae.cn/t/topic/25302
u2068648378765511	【学习工作赛道】下一代Sharing ——“文件即网页”的原生富文本笔记与 AI 自动化个人出版系统	https://forum.trae.cn/t/topic/25300
瑞伊zz	【生活娱乐赛道】别人眼中的你——AI第三视角人生模拟器	https://forum.trae.cn/t/topic/25299
SKYNET	我用Trae开发了一款超级任务助手	https://forum.trae.cn/t/topic/25296
u3827870093557388	【学习工作赛道】AI 提示词助手	https://forum.trae.cn/t/topic/25298
u2191756536069911	智能英语阅读助手——自动标注四级词汇的英文阅读工具	https://forum.trae.cn/t/topic/25295
用户40631	PromptFlow—个人 AI 工作台	https://forum.trae.cn/t/topic/25294
用户29349	【生活娱乐赛道】AI饮食健康管理工具——拍照自动管理生活饮食	https://forum.trae.cn/t/topic/25292
u1739848419115300	【学习工作赛道】AI 智能教案助手——输入课程名称自动生成教案、管理教案	https://forum.trae.cn/t/topic/25291
u1167000237508857	【生活娱乐赛道】 + AI 穿搭助手—–一个懂你的私人穿搭助手	https://forum.trae.cn/t/topic/25288
u2068648378765511	【学习工作赛道】Obsidian-HTML——下一代“文件即网页”的原生富文本笔记与 AI 自动化个人出版系统	https://forum.trae.cn/t/topic/25286
u2825108507350569	【学习工作赛道】 AI造模师——把照片自动转成360度旋转模型并按要求可拆解、上色	https://forum.trae.cn/t/topic/25285
用户42599	【学习工作赛道】自控题解 —— 拍照即得结构化题库，AI 自动补全答案与解析	https://forum.trae.cn/t/topic/25287
u1760732753440368	【社会服务赛道】宗源智谱——数字寻根与家族文化传承服务平台	https://forum.trae.cn/t/topic/25282
嗨嗨害	【生活娱乐赛道】衣路旅程——AI智能旅行穿搭与路线规划系统	https://forum.trae.cn/t/topic/25278
u3278069699188587	学习工作】粤讲粤顺：AI 粤语口语成长教练	https://forum.trae.cn/t/topic/25277
u1941063587869600	【生活娱乐赛道】你的铁皮搭档——AI生成和你互补的虚拟搭档，一起破案	https://forum.trae.cn/t/topic/25275
用户3809	【硬件交互赛道】PVZ同人版——3D杂交塔防游戏	https://forum.trae.cn/t/topic/25273
用户61549	【生活娱乐赛道】AI 旅游攻略——根据目的地给出旅游攻略	https://forum.trae.cn/t/topic/25271
u1660732851883196	音画辞 AI 音乐视频创作助手	https://forum.trae.cn/t/topic/25269
Jameson	【生活娱乐赛道】ColorSnap——连接现实色彩与创作者生态的数字盲盒 App	https://forum.trae.cn/t/topic/25041
u1712361232146788	【学习工作赛道】不猜你喜欢 —– 不是更懂你，而是带你离开你	https://forum.trae.cn/t/topic/25256
u2517197133470596	【生活娱乐赛道】AI 万物桌游——拍啥都能玩的线下聚会神器	https://forum.trae.cn/t/topic/25260
u3757494337799872	【生活娱乐赛道】全域旅记 —— AI驱动的智能旅游综合社区，一站式攻略聚合、智能行程规划、摄影机位地图与真实评价平台	https://forum.trae.cn/t/topic/25248
用户56633	【工作学习】知势早报——面向电脑端阅读深度新闻日报产品	https://forum.trae.cn/t/topic/25245
u379793216904572	【生活娱乐赛道】露营标记分享小程序——真实可靠的免费露营地发现与分享平台	https://forum.trae.cn/t/topic/25244
用户65580	【学习工作赛道】Codeck——把散乱资料训练成一场能讲清楚的表达	https://forum.trae.cn/t/topic/25242
用户65975	【生活娱乐赛道】EchoVerse - 你的定制化AI伴侣	https://forum.trae.cn/t/topic/25240
u2297320574551914	AI小暖-为老人提供温暖服务	https://forum.trae.cn/t/topic/25241
u3084554775562201	【学习工作】整理学习一个新的技能	https://forum.trae.cn/t/topic/25237
u2795415265089386	【社会服务赛道】药盒翻译官——把药品说明书翻译成人人都看得懂的用药卡	https://forum.trae.cn/t/topic/25239
u2209398954658393	【社会服务赛道】AI人生决策模拟与后悔风险预警系统	https://forum.trae.cn/t/topic/25233
纸鹞石	【社会公益赛道-古籍活化工具】古籍人物关系图谱生成器——让历史人物关系一目了然	https://forum.trae.cn/t/topic/25235
u4298416509695836	【工具与效率赛道】AutoLab 引擎——基于本地工作流的实验数据与报告自动化流转系统	https://forum.trae.cn/t/topic/25234
宏啊	【生活娱乐赛道】世另我	https://forum.trae.cn/t/topic/24333
u19127198811024	一个AI驱动的PPT编辑器	https://forum.trae.cn/t/topic/25229
HuiSir	【学习工作赛道】工业设备计算选型合集—— 常用工程参数速查表	https://forum.trae.cn/t/topic/25230
u2310492387814746	话匣子——为每一次社交沉默，提供一把恰到好处的钥匙。	https://forum.trae.cn/t/topic/25227
u1149410110079088	【学习工作赛道】闪念——快速记录脑海灵感和经验的记事本	https://forum.trae.cn/t/topic/25224
太阳啊	【社会服务】长辈模式生成器——帮爸妈看懂 App	https://forum.trae.cn/t/topic/25222
Pension_qe	【学习工作赛道】高考必刷题 AI 冲刺复习库	https://forum.trae.cn/t/topic/25223
u2496356969105611	【学习工作赛道】一月一个人灯塔 —— 在博客时代的黑夜，为每个想记录的人点起一盏灯	https://forum.trae.cn/t/topic/25221
u291800717470794	【社会服务赛道+社会公益】乡音伴——AI方言语音智能通讯助手	https://forum.trae.cn/t/topic/25220
u1998277858821660	帮助大学生自学梳理知识点的学习Agent	https://forum.trae.cn/t/topic/25217
u1136270284975292	【生活娱乐赛道】跟我走——为用户生成真实可执行的吃喝玩乐路线	https://forum.trae.cn/t/topic/25213
u1941063587869600	【学习工作赛道】独一无二的AI辅助师——帮每个孩子找到自己的光，用属于自己的方式学习	https://forum.trae.cn/t/topic/25208
u1184599582453299	【生活娱乐赛道】食光机——拍一下冰箱，AI 帮你决定今晚吃什么、不浪费一口菜	https://forum.trae.cn/t/topic/25210
u2662338973945259	使用AI分析工具，依赖专业的分析软件，实现放入图谱后，直接获得化合物成果	https://forum.trae.cn/t/topic/25209
u1131815401685228	【学习工作赛道】MC开发者视频转化器	https://forum.trae.cn/t/topic/25205
u2068659700245368	二次元OC创作助手——AI驱动的原创角色创作与管理平台	https://forum.trae.cn/t/topic/25204
u3757485766229577	【学习工作赛道】智学笔记——拍照自动整理课堂笔记的 AI 学习助手	https://forum.trae.cn/t/topic/25202
耿家威PhpJavaGo用户17	【学习工作赛道】Ogden 850 —— 最低成本快速学英语	https://forum.trae.cn/t/topic/25201
u4308307017739396	AI Career Agent——像职业顾问一样帮大学生找到真正适合自己的岗位	https://forum.trae.cn/t/topic/25200
用户18400	【学习工作赛道】AI 短视频工坊——从选题到成品，一站式短视频创作平台	https://forum.trae.cn/t/topic/25197
用户43239	【生活娱乐】晕车拜拜 —— 一个帮新手爸妈告别宝宝晕车焦虑的出行规划助手	https://forum.trae.cn/t/topic/25195
u2628294867952731	【生活娱乐赛道】AI童伴桌宠——全球首个「AI桌宠」婴幼儿陪伴解决方案	https://forum.trae.cn/t/topic/25193
用户65226	一个融合“词汇切片视频 + 试卷知识库 + 美剧 + 原著/新闻语料”的多源英语学习智能平台，实现从单词到真实语境的分层沉浸式英语学习。	https://forum.trae.cn/t/topic/25191
u1395693771045207	小组作业分工侠——AI 自动拆解任务、智能分配组员、实时追踪进度、一键合并文档，让大学生小组作业告别"搭便车"和"合并地狱"。	https://forum.trae.cn/t/topic/25189
u2517218598853152	 手机替代飞控硬件实现遥控飞机操控	https://forum.trae.cn/t/topic/25186
悟到与悟道	【标题】 【生活娱乐赛道】AI 灵伴 · 心友——你的专属 AI 陪伴宠物，有记忆、有性格、能成长	https://forum.trae.cn/t/topic/25185
用户57764	【学习工作赛道】一键表格导出——一键检测网页表格并导出为Excel	https://forum.trae.cn/t/topic/25187
u3651949988419460	【生活娱乐赛道】娱乐足迹——个人观影/娱乐记录与年度回顾	https://forum.trae.cn/t/topic/25183
u1883925576173484	【生活娱乐赛道】AI旅行拼图——截图自动整理旅行攻略	https://forum.trae.cn/t/topic/25184
u4114819540068852	【学习工作赛道】深维 · 公众号智能排版助手——TRAE 生成精美网页，一键导入秒变公众号文章	https://forum.trae.cn/t/topic/25181
u2086233183097568	【硬件交互赛道】AI 嵌入式字库优化助手——多语言固件智能适配方案	https://forum.trae.cn/t/topic/25176
u714017526267216	【学习工作赛道】智能背单词——AI 驱动的个性化记忆引擎，让背单词不再痛苦	https://forum.trae.cn/t/topic/25178
HansenL	【学习工作赛道】澄流–对抗算法投喂的高效信息摄入平台	https://forum.trae.cn/t/topic/25179
u4255545135735124	【社会服务赛道】银龄通——老年人看病陪诊AI助手，让爸妈不再怕去医院	https://forum.trae.cn/t/topic/25175
catbohe	【学习工作赛道】星图——让任务自动生长为知识的个人工作台	https://forum.trae.cn/t/topic/25171
用户11494	【生活娱乐赛道】末日生存大师——AI驱动的青少年生存知识互动训练工具	https://forum.trae.cn/t/topic/25173
u10362269736408	【学习工作赛道】让编程学习拥有乐趣——用游戏交互实现高效编程学习	https://forum.trae.cn/t/topic/25079
用户31377	【学习工作】VibeViz-AI驱动的在线数据分析&可视化平台	https://forum.trae.cn/t/topic/25170
u3256131460794907	【生活娱乐】 像素机甲对决 · Pixel Mech Battle	https://forum.trae.cn/t/topic/25169
用户64786	【学习工作赛道】无界剪贴板-一个无限制的剪贴板可以存储所有内容	https://forum.trae.cn/t/topic/25167
用户40669	【学习工作赛道】AI知识视频工坊——一句话把任何知识变成短视频	https://forum.trae.cn/t/topic/25166
u3440851579321848	【硬件交互赛道】灵伴——面向独居老人的情感陪伴型人型机器人	https://forum.trae.cn/t/topic/24935
用户65444	【学习工作赛道】IndieFlow（一人公司/个体创作者的全链路Agent）	https://forum.trae.cn/t/topic/25165
u41107495589244	ExamCrafts——面向大学生群体的英语四六级&专四专八&考研 AI 智能备考平台	https://forum.trae.cn/t/topic/25162
用户64646	一部能看见因果的手机——它观察你的行为、地点与时间，然后告诉你连你自己都不知道的规律。	https://forum.trae.cn/t/topic/25164
u1716814943887531	【学习工作赛道】4S店售后业务分析模型 	https://forum.trae.cn/t/topic/25160
u2275304472862016	当ai学会”看脸色“——“孤独”患者的24小时情绪陪伴搭子	https://forum.trae.cn/t/topic/25163
u4263222409700272	【学习工作赛道】Agent Skills——AI 智能技能学习与项目实践平台	https://forum.trae.cn/t/topic/25159
snb1810	【学习工作赛道】财务会计公理判官——让 AI 从底层公理帮你推导会计准则	https://forum.trae.cn/t/topic/25158
u1976241235691700	【生活娱乐赛道】百岁之约——陪伴每个人活出超越百岁的数字生命伙伴	https://forum.trae.cn/t/topic/25157
u4440278007822480	班族程序员想在工作时关注股票行情，但切屏打开行情软件容易被发现，频繁在代码和行情之间切换也严重打断编程心流。	https://forum.trae.cn/t/topic/25154
u1030666895230026	【社会服务赛道】暖邻小站——AI 社区互助与安全提醒平台	https://forum.trae.cn/t/topic/25155
用户64855	社会服务【社会服务赛道】AI社区独居老人智能巡检与安全预警系统	https://forum.trae.cn/t/topic/25156
u4263231990793844	【学习工作赛道】万能接龙——企业团队的超级协作工具箱	https://forum.trae.cn/t/topic/25150
u508447110997040	用自然语言生成 3D 方案和搭建指引，让用户像搭积木一样定制攀爬空间。	https://forum.trae.cn/t/topic/25152
用户64897	【社会服务赛道】AI 租房避坑指南——你的专属赛博看房保镖	https://forum.trae.cn/t/topic/25144
用户65710	【学习工作赛道】番茄时间——专注工作的智能计时器	https://forum.trae.cn/t/topic/25147
爆炒柠檬虾	【学习工作赛道】墨韵-让你每一次的练习都有所收获	https://forum.trae.cn/t/topic/25146
u3827858476131628	【学习工作赛道】面向养猪、分析行业的生猪行业深度数据展示平台	https://forum.trae.cn/t/topic/25143
u1335234460125824	Agent 世界中的商业化功能模块，可接入各类私人 Agent 构建全真模拟社会，支持商家投放产品与推广方案并输出高保真市场反馈与用户画像，革新传统广告投放模式。	https://forum.trae.cn/t/topic/25141
用户65750	【生活娱乐赛道】快捷美妆助手——自拍几张后快速给出今天的化妆建议	https://forum.trae.cn/t/topic/25139
u146658842640792	错题整理小能手	https://forum.trae.cn/t/topic/25138
u3159324937172235	【学习工作赛道】AI记账——拍照识票 + 自然语言记账，让每一笔开销都清晰可见	https://forum.trae.cn/t/topic/25136
u3780572413699811	帧善 · 影像公益摄影分享平台	https://forum.trae.cn/t/topic/25135
u1690411769009104	【学习工作赛道】agent本地学生竞赛练习服务——学生根据题目制作agent完成任务	https://forum.trae.cn/t/topic/25133
u1751979469833817	DDL破局者——AI智能动态任务优先级专家	https://forum.trae.cn/t/topic/25131
u2116985442533706	【学习工作赛道】亲子沟通宝盒：面向 2-5 岁幼儿家庭的分龄话题引导与童言成长记录小程序	https://forum.trae.cn/t/topic/25130
悬念	【学习工作赛道】观文智枢 (Lumina Nexus) —— 一体化多源信息降噪与跨文档整合精读工具	https://forum.trae.cn/t/topic/25129
用户65979	阅享智汇 —— AI驱动的读书分享会全流程闭环系统，让每一次分享都有回响	https://forum.trae.cn/t/topic/25128
u4491924150438544	让ai教你学会投资	https://forum.trae.cn/t/topic/25126
u3418797300257444	【生活娱乐赛道】失业后不妨去感受生活——属于自己的旅行青蛙账	https://forum.trae.cn/t/topic/25125
u903121801057594	【学习工作赛道】智驾咨询——智驾爱好者的聚集地	https://forum.trae.cn/t/topic/25123
u3471580499808560	智能题库刷题系统	https://forum.trae.cn/t/topic/25122
用户65580	【生活娱乐赛道】Fitness Island——从现实约束生成每天能打开的运动习惯岛	https://forum.trae.cn/t/topic/25121
u247818545274521	【生活娱乐赛道】分手冷静室——让你别在深夜做决定	https://forum.trae.cn/t/topic/25119
用户35069	【学习工作赛道】 CourseQA — 专业课程答疑智能体	https://forum.trae.cn/t/topic/25117
lei260606	【学习工作赛道】知识盲区雷达 — AI 智能错题诊断与知识图谱系统	https://forum.trae.cn/t/topic/25118
u1241806330399652	【学习工作赛道】面经AI —— 经管保研人的行为面专家	https://forum.trae.cn/t/topic/25115
u4403956757577563	报名【学习工作】AI多维投资分析系统——让普通股民告别盲目炒股	https://forum.trae.cn/t/topic/25114
u1329783646196252	仓储管理——AI介入的仓库管理系统	https://forum.trae.cn/t/topic/25113
用户65541	拍张照片自动规划“今晚吃什么”。	https://forum.trae.cn/t/topic/25110
星卫恨昔	【生活娱乐赛道】非遗古镇——一款融合十二种非遗的模拟经营 × 卡牌塔防游戏	https://forum.trae.cn/t/topic/25108
u3745405015431252	【学习工作赛道】 诗词地图 · 诗人生平可视化系统	https://forum.trae.cn/t/topic/25105
jimichen	【学习工作赛道】 面向AI Agent的图表描述语言与渲染引擎	https://forum.trae.cn/t/topic/25107
Produce	【学习工作赛道】GrammX——AI 英语语法教练，一个把语法学习变成闯关游戏的网页工具	https://forum.trae.cn/t/topic/25103
roubaoxia3652	【社会服务赛道】药理清——出院回家，先把爸妈桌上的药理清楚	https://forum.trae.cn/t/topic/25101
u4153309690869723	智能体工坊——AI智能体搭建经验共享网站	https://forum.trae.cn/t/topic/25100
u2402890899264656	【学习工作赛道】AI旅游行程规划助手——3分钟生成专属旅行攻略	https://forum.trae.cn/t/topic/25099
u27963870182411	「社会服务」泊邻——让社区与学校，隔的不是墙而是信任	https://forum.trae.cn/t/topic/25097
Junan	桌面端 AI 运维助手——连接 Linux 服务器，用自然语言下达指令。AI 自动规划操作步骤、执行命令、分析结果，让运维从"背命令"变成"说人话"。	https://forum.trae.cn/t/topic/25095
u2091721872121568	【生活娱乐赛道】物叙 —— 全生命周期个人物品智能收纳归档 APP	https://forum.trae.cn/t/topic/25096
好奇怪	电缆故障判定仿真应用	https://forum.trae.cn/t/topic/25093
u2279757136014604	【硬件交互赛道】SpecUV —— AI 驱动的智能分光光度计控制分析系统	https://forum.trae.cn/t/topic/25092
chase001	【学习工作赛道】AI 买方个股深度研报生成器——一句话输入股票代码，自动生成顶级买方水准的多维深度研报	https://forum.trae.cn/t/topic/25091
用户44857	【生活娱乐赛道】Roa—— 陪你想清楚，然后推你一把去行动的AI聊天助手	https://forum.trae.cn/t/topic/25088
张强	【硬件交互赛道】电路助手 — AI 驱动的电子工程师全栈工具包	https://forum.trae.cn/t/topic/25085
u766820769864072	【学习工作赛道】AI 学习伴侣——拍照识别手写笔记，自动生成思维导图与复习卡片	https://forum.trae.cn/t/topic/25083
u1827809401248361	吟川——穿越千年的古诗词AI课堂	https://forum.trae.cn/t/topic/25086
u2614018427859562	【生活娱乐赛道】给朋友颁个奖-给朋友颁发虚拟的奖杯和奖品	https://forum.trae.cn/t/topic/25082
u2408393369479456	AI文献精读助手——一键生成论文知识图谱与写作素材	https://forum.trae.cn/t/topic/25081
JoyLee	【学习工作赛道】新安江模型水文预报平台——让水文预报更简单高效	https://forum.trae.cn/t/topic/25077
小马奔腾	【学习工作赛道】CarpetAI排版引擎——提交尺寸自动排版下单垂直行业	https://forum.trae.cn/t/topic/25076
美食猎人-No.000000001	【生活娱乐赛道】美食猎人--来这里领取执照，今天开始狩猎美食！	https://forum.trae.cn/t/topic/25075
阿远	【学习工作赛道】运维点位标记地图(微信小程序) —— 外勤设备点位快速导航工具	https://forum.trae.cn/t/topic/25074
u3722263819200442	【生活娱乐赛道】咖啡坞——一站式咖啡知识社区与生活方式平台	https://forum.trae.cn/t/topic/25073
用户869	【生活娱乐赛道】AI 青史拾遗：可对话历史人物的正史向互动剧情平台	https://forum.trae.cn/t/topic/25071
u3710223282090020	生活娱乐+DailyQuest 每日任务 —— 游戏化日程管理工具	https://forum.trae.cn/t/topic/25070
u3282506000895467	投条 - 一款基于真实地理位置的社交漂流瓶小程序，用户可以在地图上扔纸条、捡纸条，发现附近有趣的人和事。	https://forum.trae.cn/t/topic/25064
zhqi9277	〖生活娱乐赛道〗CampusFlow AI——把大学生活自动整理成每日计划的 AI 智能体	https://forum.trae.cn/t/topic/25059
u596405149251364	药音通 —— 多方言适老化用药助手V	https://forum.trae.cn/t/topic/25058
u3651918588576524	一个基于检索增强生成RAG对话系统	https://forum.trae.cn/t/topic/25060
u4087299593742169	【学习工作赛道】工厂协同系统——生产、发货、库存多维度综合管理系统	https://forum.trae.cn/t/topic/25055
u930649714205210	【学习工作赛道】ReUp — AI 职业晋升与简历顾问	https://forum.trae.cn/t/topic/25054
u3036219990088713	【学习工作赛道】算法可视化实验室——让抽象算法"看得见、摸得着"	https://forum.trae.cn/t/topic/25050
沐明	编程跟随桌宠 —— 联动 AI 编程状态的智能桌面陪伴宠物	https://forum.trae.cn/t/topic/25053
用户51312	【生活娱乐赛道】 文字游戏 + 修仙文字游戏	https://forum.trae.cn/t/topic/25049
u2262175496033064	一个让LLM帮你排查Bug的多平台ssh工具	https://forum.trae.cn/t/topic/25046
用户21734	AI 智能会议纪要助手——让每一次会议都有迹可循	https://forum.trae.cn/t/topic/25045
u1870691896396668	【生活娱乐赛道】“羽动智练”——让手机成为你的 AI 羽毛球私教	https://forum.trae.cn/t/topic/25040
用户64229	动漫影评记录与智能推荐助手	https://forum.trae.cn/t/topic/25036
u951491887133609	银发守护 AI 独居老人异常行为监测与亲情联动系统	https://forum.trae.cn/t/topic/25037
u4179705947763707	【学习工作赛道】票易印——一款面向电子发票处理的智能桌面办公工具	https://forum.trae.cn/t/topic/24954
u2943818180857312	【生活娱乐赛道】BioStack——极客健康引擎	https://forum.trae.cn/t/topic/25038
用户57064	【标题】 【生活娱乐赛道】【社会公益】 + （已故）宠物复刻，精神陪伴 - MeoT	https://forum.trae.cn/t/topic/25035
用户43980	【生活娱乐】雪线之上—本地媒体收藏夹	https://forum.trae.cn/t/topic/25034
u3349588902156377	星念Ai——ai情感陪伴聊天软件	https://forum.trae.cn/t/topic/25033
u93877335502148	【生活娱乐】-惠生活-本地生活社交裂变营销平台——砍价秒杀拼团让消费者省钱、商家低成本获客、博主探店变现、业务员分销赚佣。	https://forum.trae.cn/t/topic/25029
u1131817024631779	一个简约记事本	https://forum.trae.cn/t/topic/25028
u1364965460018135	【学习工作赛道】Prompt 智能助手 —— AI 提示词灵感工具	https://forum.trae.cn/t/topic/25027
松心契	【学习工作赛道】AI 错题本 —— 拍照自动整理学生错题	https://forum.trae.cn/t/topic/25026
用户124	【学习工作赛道】Woohoo Studio——AI 多智能体视频创作工作台	https://forum.trae.cn/t/topic/25030
u1690366927177008	【学习工作赛道】隐蔽股票监控工具 —— 伪装成Excel的A股实时看盘神器	https://forum.trae.cn/t/topic/25025
u727202722769338	【社会服务赛道】宠物安全——实时查看宠物安全状况	https://forum.trae.cn/t/topic/25024
星辰大海L	工作早报自动化处理工具	https://forum.trae.cn/t/topic/25023
u845945561692855	MedCosmos 医学宇宙——医学生专属沉浸式在线自习室,在抖音播放量超过20w	https://forum.trae.cn/t/topic/25019
